Species	Formula	EoF298	Unc	WB_ID	Squib	Method
Hydrochloric acid-d	DCl	-93.35		C7698057	1998CHA1-1951	Review # Data last reviewed in June, 1977
Sulfur	S	277.17	0.15	C7704349	1984COX/WAG1B	Review # CODATA Review value
titanium trichloride	Cl3Ti	-539.32		C7705079	1998CHA1-1951	Review # Data last reviewed in June, 1968
iron trichloride	Cl3Fe	-253.13		C7705080	1998CHA1-1951	Review # Data last reviewed in June, 1965
Benzene, pentafluoromethyl-	C7H3F5	-843.3	1.5	C771562	1969COX/GUN77-87	Ccr
Phenol, pentafluoro-	C6HF5O	-957.1	2.0	C771619	1969COX/GUN77-87	Ccr
nickel dichloride	Cl2Ni	-73.93		C7718549	1998CHA1-1951	Review # Data last reviewed in September, 1977
Phosphorus trichloride	Cl3P	-288.7		C7719122	1998CHA1-1951	Review # Data last reviewed in June, 1970
titanium tetraiodide	I4Ti	-277.27		C7720834	1998CHA1-1951	Review # Data last reviewed in December, 1968
tantalum pentachloride	Cl5Ta	-764.84		C7721019	1998CHA1-1951	Review # Data last reviewed in December, 1974
Hydrogen peroxide	H2O2	-136.11		C7722841	1998CHA1-1951	Review # Data last reviewed in December, 1960
Phosphorus	P	316.5	1.0	C7723140	1984COX/WAG1B	Review # CODATA Review value
Bromine	Br2	30.91	0.11	C7726956	1984COX/WAG1B	Review # CODATA Review value
aluminium bromide	AlBr3	-410.45		C7727153	1998CHA1-1951	Review # Data last reviewed in September, 1979
Water	H2O	-241.826	0.04	C7732185	1984COX/WAG1B	Review # CODATA Review value
Chloroxine	C9H5Cl2NO	-48.8	1.9	C773762	1995RIB/FER633-641	Ccr # HCl(1:600 H2O)
Hexachlorocyclopentadiene	C5Cl6	-11.7152	4.184	C77474	1977LYU/SMO119-121	Ccb
sodium sulphate	Na2O4S	-1033.62		C7757826	1998CHA1-1951	Review # Data last reviewed in June, 1978
potassium bromide	BrK	-180.08		C7758023	1998CHA1-1951	Review # Data last reviewed in March, 1967
copper chloride	ClCu	91.09		C7758896	1998CHA1-1951	Review # Data last reviewed in March, 1966
iron dichloride	Cl2Fe	-141.0		C7758943	1998CHA1-1951	Review # Data last reviewed in December, 1970
Lead dichloride	Cl2Pb	-174.05		C7758954	1998CHA1-1951	Review # Data last reviewed in June, 1973
Phenanthrene, 9,10-dihydro-	C14H12	155.1	1.6	C776352	1979LEE/HOS469-482	Ccb # Hfusion=12.79 kJ/mol
5,5-dimethyl-2-phenyl-1,3-dioxane	C12H16O2	-311.3	1.2	C776885	1995VER/DOG93-98	Ccr # See 1990BEC/DOG320-321
Mercury diiodide	HgI2	-16.13		C7774290	1998CHA1-1951	Review # Data last reviewed in March, 1962
3-Pentanol, 3-methyl-	C6H14O	-348.27616	1.21336	C77747	1991WIB/HAO5108-5110	Eqk # Heat of hydration
sodium metaborate, anhydrous	BNaO2	-648.52		C7775191	1998CHA1-1951	Review # Data last reviewed in June, 1971
Propane, 2,2-dimethoxy-	C5H12O2	-424.67600000000004	1.2552	C77769	1994WIB/MOR11067-11077	Cm
Divinyl sulphone	C4H6O2S	-156.6	5.0	C77770	1989VOR/KLY650-653	Ccb
Sulfuric acid, dimethyl ester	C2H6O4S	-687.0128	1.9246400000000001	C77781	1969MAC/STE2053-2059	Ccb # Reanalyzed by 1970COX/PIL1-636B, Original value = -164.1$(0.5) kcal/mol
potassium sulfate	K2O4S	-1094.12		C7778805	1998CHA1-1951	Review # Data last reviewed in June, 1978
2,5-Dihydrothiophene sulfone	C4H6O2S	-255.6424	1.6736000000000002	C77792	1969MAC/MCN1738-1741	Ccr # Heat of combustion is not reported
Nitrous acid	HNO2	-76.73		C7782776	1998CHA1-1951	Review # Data last reviewed in June, 1963
molybdic acid	H2MoO4	-851.03		C7782914	1998CHA1-1951	Review # Data last reviewed in June, 1970
dihydrogen wolframate	H2O4W	-905.84		C7783031	1998CHA1-1951	Review # Data last reviewed in March, 1967
Hydrogen sulfide	H2S	-20.6	0.5	C7783064	1984COX/WAG1B	Review # CODATA Review value
mercury iodide	HgI	133.47		C7783304	1998CHA1-1951	Review # Data last reviewed in December, 1961
mercury difluoride	HgF2	-293.65		C7783393	1998CHA1-1951	Review # Data last reviewed in December, 1961
Magnesium fluoride	F2Mg	-726.76		C7783406	1998CHA1-1951	Review # Data last reviewed in June, 1975
Oxygen difluoride	F2O	24.52		C7783417	1998CHA1-1951	Review # Data last reviewed in September, 1995
Thionyl fluoride	F2OS	-543.92		C7783428	1998CHA1-1951	Review # Data last reviewed in June, 1972
lead difluoride	F2Pb	-435.14		C7783462	1998CHA1-1951	Review # Data last reviewed in December, 1973
strontium fluoride	F2Sr	-766.09		C7783484	1998CHA1-1951	Review # Data last reviewed in December, 1972
iron trifluoride	F3Fe	-820.9		C7783508	1998CHA1-1951	Review # Data last reviewed in September, 1965
Nitrogen trifluoride	F3N	-132.09		C7783542	1998CHA1-1951	Review # Data last reviewed in June, 1977
Phosphorus trifluoride	F3P	-958.44		C7783553	1998CHA1-1951	Review # Data last reviewed in December, 1969
tetrafluorogermane	F4Ge	-1190.2	0.5	C7783586	1984COX/WAG1B	Review # CODATA Review value
lead(IV) fluoride	F4Pb	-1133.45		C7783597	1998CHA1-1951	Review # Data last reviewed in December, 1973
Sulfur tetrafluoride	F4S	-763.16		C7783600	1998CHA1-1951	Review # Data last reviewed in June, 1976
Silicon tetrafluoride	F4Si	-1615.0	0.8	C7783611	1984COX/WAG1B	Review # CODATA Review value
titanium tetrafluoride	F4Ti	-1551.43		C7783633	1998CHA1-1951	Review # Data last reviewed in September, 1967
zirconium tetrafluoride	F4Zr	-1673.6		C7783644	1998CHA1-1951	Review # Data last reviewed in June, 1975
iodine pentafluoride	F5I	-840.31		C7783666	1998CHA1-1951	Review # Data last reviewed in December, 1969
Molybdenum hexafluoride	F6Mo	-1557.66		C7783779	1998CHA1-1951	Review # Data last reviewed in September, 1978
Tungsten hexafluoride	F6W	-1721.72		C7783826	1998CHA1-1951	Review # Data last reviewed in March, 1967
iron diiodide	FeI2	87.86		C7783860	1998CHA1-1951	Review # Data last reviewed in September, 1966
Aluminum fluoride	AlF3	-1209.32		C7784181	1998CHA1-1951	Review # Data last reviewed in September, 1979
aluminium iodide	AlI3	-193.3		C7784238	1998CHA1-1951	Review # Data last reviewed in September, 1979
magnesium chloride	Cl2Mg	-392.46		C7786303	1998CHA1-1951	Review # Data last reviewed in December, 1965
Barium fluoride	BaF2	-803.75		C7787328	1998CHA1-1951	Review # Data last reviewed in December, 1972
beryllium dibromide	BeBr2	-229.28		C7787464	1998CHA1-1951	Review # Data last reviewed in June, 1975
beryllium chloride	BeCl2	-360.24		C7787475	1998CHA1-1951	Review # Data last reviewed in June, 1965
beryllium fluoride	BeF2	-796.01		C7787497	1998CHA1-1951	Review # Data last reviewed in June, 1970
Beryllium hydride	H2Be	125.52		C7787522	1998CHA1-1951	Review # Data last reviewed in December, 1960
beryllium diiodide	BeI2	-64.02		C7787533	1998CHA1-1951	Review # Data last reviewed in December, 1975
bromine trifluoride	BrF3	-255.59		C7787715	1998CHA1-1951	Review # Data last reviewed in September, 1965
copper difluoride	CuF2	-266.94		C7789197	1998CHA1-1951	Review # Data last reviewed in December, 1977
Deuterium oxide	D2O	-249.2		C7789200	1998CHA1-1951	Review # Data last reviewed in June, 1977
fluorosulphuric acid	HFO3S	-753.12		C7789211	1998CHA1-1951	Review # Data last reviewed in June, 1972
Potassium fluoride	FK	-326.77		C7789233	1998CHA1-1951	Review # Data last reviewed in June, 1969
Lithium fluoride	FLi	-340.79		C7789244	1998CHA1-1951	Review # Data last reviewed in December, 1968
nitrosyl fluoride	FNO	-65.69		C7789255	1998CHA1-1951	Review # Data last reviewed in June, 1961
Fluorine nitrate	FNO3	10.46		C7789266	1998CHA1-1951	Review # Data last reviewed in March, 1963
iron difluoride	F2Fe	-389.53		C7789288	1998CHA1-1951	Review # Data last reviewed in September, 1965
bromine pentafluoride	BrF5	-428.72		C7789302	1998CHA1-1951	Review # Data last reviewed in September, 1965
iodine bromide	BrI	40.88		C7789335	1998CHA1-1951	Review # Data last reviewed in December, 1966
calcium bromide	Br2Ca	-384.93		C7789415	1998CHA1-1951	Review # Data last reviewed in June, 1974
iron dibromide	Br2Fe	-41.42		C7789460	1998CHA1-1951	Review # Data last reviewed in September, 1966
Mercury(II) bromide	Br2Hg	-85.45		C7789471	1998CHA1-1951	Review # Data last reviewed in March, 1962
magnesium bromide	Br2Mg	-302.92		C7789482	1998CHA1-1951	Review # Data last reviewed in June, 1974
tribromosilane	HBr3Si	-302.92		C7789573	1998CHA1-1951	Review # Data last reviewed in December, 1976
phosphoryl tribromide	Br3OP	-406.02		C7789595	1998CHA1-1951	Review # Data last reviewed in December, 1963
Phosphorus tribromide	Br3P	-146.02		C7789608	1998CHA1-1951	Review # Data last reviewed in December, 1963
silicon tetrabromide	Br4Si	-415.47		C7789664	1998CHA1-1951	Review # Data last reviewed in December, 1976
titanium tetrabromide	Br4Ti	-550.2		C7789686	1998CHA1-1951	Review # Data last reviewed in June, 1968
calcium fluoride	CaF2	-784.5		C7789755	1998CHA1-1951	Review # Data last reviewed in December, 1968
chlorine fluoride	ClF	-50.29		C7790898	1998CHA1-1951	Review # Data last reviewed in June, 1977
chlorine trifluoride	ClF3	-158.87		C7790912	1998CHA1-1951	Review # Data last reviewed in September, 1965
Hypochlorous acid	HClO	-74.48		C7790923	1998CHA1-1951	Review # Data last reviewed in March, 1979
Iodine monochloride	ClI	17.51		C7790990	1998CHA1-1951	Review # Data last reviewed in September, 1965
Dichlorine monoxide	Cl2O	87.86		C7791211	1998CHA1-1951	Review # Data last reviewed in December, 1992
sulphuryl dichloride	Cl2O2S	-354.8		C7791255	1998CHA1-1951	Review # Data last reviewed in June, 1971
5-Methoxybenzofurazan, 1-oxide	C7H6N2O3	148.3	3.7	C7791493	1996ACR/BOT673-683	Ccb
(Z)-1-Iodo-1-propene	C3H5I	86.44144	3.5564	C7796363	1973ALF/GOL411-420	Eqk # Reanalyzed by 1986PED/NAY1-792B, Original value = 21.8 kcal/mol
(E)-1-Iodo-1-propene	C3H5I	93.13584000000002	3.5564	C7796545	1973ALF/GOL411-420	Eqk # Reanalyzed by 1986PED/NAY1-792B, Original value = 23.0 kcal/mol
Tetraethyllead	C8H20Pb	109.6	5.1	C78002	1997MAR0B	Review
Phosphine	H3P	5.47		C7803512	1998CHA1-1951	Review # Data last reviewed in June, 1962
Silane	H4Si	34.31		C7803625	1998CHA1-1951	Review # Data last reviewed in June, 1976
Tetraethoxymethane	C9H20O4	-861.7	2.1	C78091	1985MAR/MAN995-1002	Ccr
Pyrene, 4,5,9,10-tetrahydro-	C16H14	90.2	1.4	C781179	1993CHI/KNI729-761	Ccb
Oxetane, 3,3-bis-(chloromethyl)	C5H8Cl2O	-204.0	1.9	C78717	1971RIN/SUN141-146	Ccr
Butane, 2-bromo-	C4H9Br	-120.0808	1.6736000000000002	C78762	1961BJE121-140	Ccr
Butane, 2-methyl-	C5H12	-153.67831999999999	0.5857600000000001	C78784	1970GOO237-244	Ccb
Isoprene	C5H8	75.68856	1.00416	C78795	1955FRA/PRO143-148	Cm
1-Buten-3-yne, 2-methyl-	C5H6	258.5712		C78808	1977LEB/RYA91-95	Ccb
Isobutylamine	C4H11N	-98.61688000000001	0.5439200000000001	C78819	1970GOO/MOO150-154	Ccr
Isobutyronitrile	C4H7N	22.760960000000004		C78820	1971HAL/BAL140-145	Ccr
1-Propanol, 2-methyl-	C4H10O	-283.8	0.9	C78831	1975CON1159-1162	Eqk # Heat of dehydrogenation
Propanal, 2-methyl-	C4H8O	-215.76888	1.5480800000000001	C78842	1991WIB/CRO3447-3450	Cm
Methacrolein	C4H6O	-106.4	2.0	C78853	1996VAN/KOC1789-1794	Ccb
Butane, 2-chloro-	C4H9Cl	-166.66	0.99	C78864	1992HE/AN961-966	Ccr
Propane, 1,2-dichloro-	C3H6Cl2	-162.79944	1.21336	C78875	1967LAC/AMA1608-1611	Chyd # Reanalyzed by 1970COX/PIL1-636B, Original value = -38.7 kcal/mol; At 250 C
1,2-Propanediamine	C3H10N2	-53.59704000000001	0.46024000000000004	C78900	1970GOO/MOO150-154	Ccr
2-Butanol	C4H10O	-293.1		C78922	1965CHA/ROS374-379	
2-Butanone	C4H8O	-238.57168000000001	0.8368000000000001	C78933	1976CHA/ZWO319-328	Cm
Methyl vinyl ketone	C4H6O	-114.6416	10.878400000000001	C78944	1978GUT962-973	Eqk
Methyl glyoxal	C3H4O2	-271.1232	5.0208	C78988	1938MOU/RIL621-626	Ccb # Heat of formation derived by 1970COX/PIL1-636B
Ethane, 1,1,2-trichloro-	C2H3Cl3	-148.0	4.0	C79005	2002MAN123-172	Review # derived from recommended «Delta»_fH_l_i_q_u_i_d° and «Delta»_v_a_pH°
Trichloroethylene	C2HCl3	-18.0	2.0	C79016	2002MAN123-172	Review # derived from recommended «Delta»_fH_l_i_q_u_i_d° and «Delta»_v_a_pH°
Acetyl chloride, chloro-	C2H2Cl2O	-245.60080000000002	8.7864	C79049	1950PRI/SKI272-276	Cm # Reanalyzed by 1970COX/PIL1-636B, Original value = -62.1 kcal/mol; Heat of hydrolysis at 298 K
Propanamide	C3H7NO	-258.94	0.66	C79050	1975BAR/PIL377-382	Ccb
2-Propenamide	C3H5NO	-130.2	1.7	C79061	1989STE/CHI140-162	Ccb # Hfusion=15.33 kJ/mol at 358K
Propanoic acid	C3H6O2	-455.8	2.0	C79094	1964LEB1435-1437	
2-Propenoic acid	C3H4O2	-330.7	4.2	C79107	1996VAN/KOC1789-1794	Ccb
Acetamide, N-methyl-	C3H7NO	-248.0	5.5	C79163	1996ROU/JIM12735-12737	Ccb
Hydrazinecarbothioamide	CH5N3S	128.2	1.6	C79196	1982GOM/SAB67-81	Ccr
Acetic acid, methyl ester	C3H6O2	-410.03200000000004		C79209	1971HAL/BAL140-145	Ccr
Butane, 2,3-dimethyl-	C6H14	-177.77816	1.00416	C79298	1945PRO/ROS263-267	Ccb
Ethane, 1,1,2,2-tetrachloro-	C2H2Cl4	-156.7	3.5	C79345	2002MAN123-172	Review # derived from recommended «Delta»_fH_l_i_q_u_i_d° and «Delta»_v_a_pH°
Anti-tricyclo[3.2.0.0(2,4)]hept-6-ene	C7H8	383.92384000000004		C79356835	1991ROT/ADA2499-2521	Chyd
Acetyl chloride, dichloro-	C2HCl3O	-241.41680000000002	8.7864	C79367	1950PRI/SKI272-276	Cm # Reanalyzed by 1970COX/PIL1-636B, Original value = -60.7 kcal/mol; Heat of hydrolysis at 298 K
Oxalyl chloride	C2Cl2O2	-335.97520000000003	6.276	C79378	1967WAL/PRO879-882	Ccr # Reanalyzed by 1986PED/NAY1-792B, Original value = -78.0$(1.4) kcal/mol
Ethene, chlorotrifluoro-	C2ClF3	-505.5	4.7	C79389	1982ERA/KOL103-106	Ccr # see 1981ERA/KOL663-669 AND 1981PAP/ERA683-689
Methacrylamide	C4H7NO	-157.7	2.1	C79390	1991STE/CHI101-134	Ccr
Ethanedithioamide	C2H4N2S2	83.0	1.5	C79403	1988NUN/BAR1211-1216	Ccr
2-Propenoic acid, 2-methyl-	C4H6O2	-367.3	2.4	C79414	1996VAN/KOC1789-1794	Ccb
Carbamic acid, dimethyldithio-	C3H7NS2	64.3	2.7	C79458	1995RIB/REI1365-1372	Cm
Camphene	C10H16	-28.4512	2.092	C79925	1977KOZ/BYC1258-1259	Ccb
2-Pentenoic acid butyl ester	C9H16O2	-439.7384	2.9288	C79947845	1937SCH274-281	Ccb # Heat of formation derived by 1970COX/PIL1-636B
Hydroperoxide, 1-methyl-1-phenylethyl	C9H12O2	-78.65920000000001	6.694400000000001	C80159	1964KOZ/RAB189-193	Ccb
2-n-Butyl-2-methylhexanenitrile	C11H21N	-133.2	1.5	C80606322	1994RAK/VER2225-2234	Ccr
Methyl methacrylate	C5H8O2	-348.7		C80626	1980VIL/PER619-624	
Tartronic acid	C3H4O5	-952.0	1.5	C80693	1983ALT/PIL2657-2659	Ccb
ethyllithium	C2H5Li	63.7	2.2	C811494	1997MAR0B	Review
2-Methyl-1,2-propanediamine	C4H12N2	-90.24888	0.7112800000000001	C811938	1970GOO/MOO150-154	Ccr
Benzene, 1,3-dimethyl-2-nitro-	C8H9NO2	8.6	1.6	C81209	1993ACR/TUC1253-1261	Ccb
3-Pentanone, 2,2,4,4-tetramethyl-	C9H18O	-345.8	1.2	C815247	1970SEL211-219	Ccr
2,4-Pentanedione, 3-methyl-	C6H10O2	-428.86		C815576	1974CON/VAN585-593	Ion # Mass spectrometery (enol)
9,10-Anthracenedione, 1,4-dihydroxy-	C14H8O4	-471.0	2.3	C81641	1989RIB/RIB265-274	Ccb
Cr(CO)3	C3CrO3	-184.0	42.0	C81714332	1997MAR0B	Review # The enthalpy of formation relies on -908.4±2.6 kJ/mol for the enthalpy of formation of Cr(CO)6(g)
Dimethylvinylethynylmethanol butyl ether	C11H18O	-6.7	1.4	C819410	1982VAN/DOL1736-1767	Ccb
Butanoic acid, 1-methylpropyl ester	C8H16O2	-545.1752	4.184	C819976	1936SCH289-342	Ccb # Heat of formation derived by 1970COX/PIL1-636B
1,3,5-Hexatriene, (E)-	C6H8	167.7784	2.5104	C821078	1992FAN/ROG2294-2297	Chyd
Pentacyclo[6.3.1.0(2,7).0(3,5).0(9,11)]dodecane	C12H16	185.5		C82110701	1991LUK/TIM436-439	Ccb
2-Nonanone	C9H18O	-340.8	1.7	C821556	1977SEL139-142	Ccr
Diazene, dipropyl	C6H14N2	62.4		C821670	1980LEB/MAS226-228	
Cyclobutene	C4H6	156.9	1.6736000000000002	C822355	1968WIB/FEN3395-3397	Cm
1,3-Dithiolane-2-thione	C3H4S3	93.76344	2.00832	C822388	1967GEI/SCH196-199	Ccr # Reanalyzed by 1970COX/PIL1-636B, Original value = 22.53 kcal/mol
Bicyclo[2.1.1]hex-2-ene	C6H8	251.04000000000002		C822413	1991ROT/ADA2499-2521	Chyd
Cyclopentane, 1,2-dimethyl-, trans-	C7H14	-136.69128	1.2552	C822504	1949JOH/PRO251-255	Cm
trans-Di-tert-butylhyponitrite	C8H18N2O2	-188.69840000000002	12.1336	C82554970	1984CHE/MEN6375-6378	Ccb # Author's hf298\_condensed=-59.0 kcal/mol
4-Piperidinone, 2,2,6,6-tetramethyl-	C9H17NO	-273.63360000000006	6.276	C826368	1966LEB/ROZ460-462	Ccb
8-Quinolinol, 2-methyl-	C10H9NO	-39.4	2.2	C826813	1989RIB/MON159-166	Ccb
Benzene, pentafluoroiodo-	C6F5I	-738.8944		C827156	2004STE6-10	Semi
1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-trimethyl-	C6H9N3O3	-590.5	1.6	C827167	1989IMA/TAK237-246	Ccr # see 1988IMA/MUR389-396
Alpha,N,N-dimethylaminophenylacetonitrile	C10H12N2	220.32	0.81	C827361	1997WEL/VER155-163	Ccb
Benzene, cyclohexyl-	C12H16	-16.65232	1.4644	C827521	1978MON/ROS125-129	Ccb # Reanalyzed by 1986PED/NAY1-792B, Original value = -4.60$(1.35) kcal/mol
Tricyclo[5.3.0.0(2.6)]deca-1(7)-ene	C10H14	154.808		C82834024	1991ROT/ADA2499-2521	Chyd
Cyclododecanone	C12H22O	-359.3	3.1	C830137	1996ROU/JIM1029-1035	Ccb
Phenanthrene, 4-methyl-	C15H12	195.8	1.1	C832644	1989CHI/HOS179-201	Ccr # Hfusion=14.04 kJ/mol
Acenaphthene	C12H10	156.8	3.1	C83329	2008ROU/TEM1855-1996	Review # There are sufficient literature values to make a qualified recommendation where the suggested value is in good agreement with values predicted using thermochemical cycles or from reliable estimates. In general, the evaluated uncertainty limits are on the order of (2 to 4) kJ/mol.
Ametryn	C9H17N5S	38.5	6.3	C834128	1985LYU/GRO498-500	Ccb
3-(2-Propylidene)-1,4-pentadiene	C8H12	129.2856		C83615934	1991ROT/ADA2499-2521	Chyd
Undecafluoropiperidine	C5F11N	-2003.7176	5.0208	C836771	1963GOO/TOD1306-1311	Ccb # Reanalyzed by 1970COX/PIL1-636B, Original value = -475.78 kcal/mol; Heat of combustion corrected for CF4 formation
Iodoquinol	C9H5I2NO	220.3	1.9	C83738	1995RIB/FER633-641	Ccr # Iodine soild
2,6-Naphthalenedicarboxylic acid, dimethyl ester	C14H12O4	-555.1	6.1	C840653	1991STE/CHI101-134	Ccr # «DELTA»Hfusion = 41.7±3.0 kJ/mol
9,10-Phenanthrenedione	C14H8O2	-46.6	2.8	C84117	1989RIB/RIB265-274	Ccb
o-Terphenyl	C18H14	282.8	3.2	C84151	2008ROU/TEM1855-1996	Review # There are sufficient literature values to make a qualified recommendation where the suggested value is in good agreement with values predicted using thermochemical cycles or from reliable estimates. In general, the evaluated uncertainty limits are on the order of (2 to 4) kJ/mol.
trans-Bicyclo[4.1.0]hept-3-ene	C7H10	231.7936		C84194547	1991ROT/ADA2499-2521	Chyd
9,10-Anthracenedione	C14H8O2	-75.7	2.9	C84651	1989RIB/RIB265-274	Ccb
Diethyl Phthalate	C12H14O4	-661.4		C84662	1972BAR/CAR1-9R	
Dibutyl phthalate	C16H22O4	-686.3		C84742	1947TAY/HAL580-592	
Ammonia-d3	D3N	-58.58		C84796145	1998CHA1-1951	Review # Data last reviewed in June, 1977
4-Methyl-2-hydroxyquinoline	C10H9NO	-61.0	3.2	C84909433	1990RIB/MAT609-616	Ccb
Phenanthrene	C14H10	202.2	2.3	C85018	2008ROU/TEM1855-1996	Review # There are sufficient high-quality literature values to make a good evaluation with a high degree of confidence. In general, the evaluated uncertainty limits are on the order of (0.5 to 2.5) kJ/mol.
Benzo[f]quinoline	C13H9N	233.8856	7.5312	C85029	1975MCE/INI226-228	Ccb
4,5-Dipropyl-4,5-bis-(4-tert-butylphenyl)octane	C34H54	-212.5472	4.6024	C85668720	1983KRA/BEC279-194	Ccb # «DELTA»Hfussion = 9.7±0.1 kcal/mol at 146°C
4,5-Diethyl-4,5-bis-(4-tert-butylphenyl)-octane	C32H50	-224.2624	4.6024	C85668731	1983KRA/BEC279-194	Ccb # «DELTA»Hfussion = 8.2±0.1 kcal/mol at 119°C
3,4-Diethyl-3,4-bis(4-tert-butylphenyl)-hexane	C30H46	-169.87040000000002	2.5104	C85668742	1983KRA/BEC279-194	Ccb # «DELTA»Hfussion = 7.1±0.1 kcal/mol at 127°C
2,4,5,7-Tetramethyl-4,5-bis(4-tert-butylphenyl)octane	C32H50	-253.55040000000002	5.4392000000000005	C85668753	1983KRA/BEC279-194	Ccb # «DELTA»Hfussion = 9.0±0.1 kcal/mol at 120°C, see 1983BEC86-96
5,6-Dibutyl-5,6-bis(4-tert-butylphenyl)decane	C38H62	-245.18240000000003		C85668764	2004STE6-10	Semi
Meso-2,3-diethyl-2,3-dimethylsuccinonitrile	C10H16N2	64.05704		C85688819	1983BAR/BEC1017-1041	Ccb
Tetraisobutylsucccinonitrile	C20H36N2	-111.7128		C85688864	1983BAR/BEC1017-1041	Ccb
Ethyl(1,1-dimethylpropyl)malononitrile	C10H16N2	61.25376000000001	1.8828	C85688955	1990BEC/DOG2153-2159	Ccb
Methyl(1,1,2-trimethylpropyl)malononitrile	C10H16N2	79.32864000000001	0.9623200000000001	C85688966	1990BEC/DOG2153-2159	Ccb
9H-Carbazole, 9-ethyl-	C14H13N	169.7	2.6	C86282	1990JIM/ROU721-726	Ccb
Dispiro{cyclopropane-6,1'-pentacyclo[6.3.1.0(2,7).0(3,5).0(9,11)]-dodecane-12,1&quot;-cyclopropane}	C16H20	384.3	4.2	C86301942	1991LUK/TIM436-439	Ccb
Methylsulfenyliodide	CH3IS	29.957440000000002	3.05432	C86381897	1983SHU/BEN433-453	Eqk
Ta(OMe)5	C5H15O5Ta	-1373.0	14.0	C865350	1997MAR0B	Review # The enthalpy of formation, quoted from 1977TEL/RAB689, is probably a correction of the one given in the original reference, -3716.6 kJ/mol 1972TEL/RAB364, which leads to -1419.2 kJ/mol for the enthalpy of formation of Ta(OMe)5(cr)
Thioformaldehyde	CH2S	118.4072	8.368	C865361	1993RUS/BER2568-2579	Ion
Germane, tetramethyl-	C4H12Ge	-72.8	8.7	C865521	1997MAR0B	Review
1-Naphthalenecarboxylic acid	C11H8O2	-223.13272		C86555	1974COL/ROU149-155	Ccb
2-Pentanone, 3,3,4,4-tetramethyl-	C9H18O	-347.6904	1.75728	C865667	1972DUB/HER932-933	Ccb
Fluorene	C13H10	176.7	3.1	C86737	2008ROU/TEM1855-1996	Review # There are sufficient literature values to make a qualified recommendation where the suggested value is in good agreement with values predicted using thermochemical cycles or from reliable estimates. In general, the evaluated uncertainty limits are on the order of (2 to 4) kJ/mol.
Carbazole	C12H9N	205.0	3.0	C86748	1990JIM/ROU721-726	Ccb
Butanoic acid, 2-methyl-, methyl ester	C6H12O2	-492.45680000000004	7.5312	C868575	1954HAN/WAT127-129	Ccb # Heat of formation derived by 1970COX/PIL1-636B
2,2,5,5-Tetramethyl-3-hexanone	C10H20O	-393.9	2.3	C868917	1970SEL211-219	Ccr
2,5-Dimethyl-2-oxy-5-tert-butylperoxyhexane	C12H26O3	-620.6	2.2	C87047209	1983VAN/KOR21-22	
diethylhydridoaluminium	C4H11Al	-146.5	7.1	C871272	1997MAR0B	Review # Selected data
Nonane, 2-methyl-	C10H22	-260.2		C871830	1940MOO/REN1505-1507	
1-Decene	C10H20	-124.59952000000001		C872059	1970BRE/ROG482-490	Chyd
Pentane, 1,1'-thiobis-	C10H22S	-205.01600000000002	2.5104	C872106	1962MAC/MAY230-237	Ccb
1,3-Dioxol-2-one	C3H2O3	-418.6092		C872366	1971CHO/JON87-90	Ccb
2-Pyrrolidinone, 1-methyl-	C5H9NO	-210.85	0.56	C872504	1990STE/CHI138-154	Ccr
5,5-Dimethyl-1,3-dioxane	C6H12O2	-420.3	2.4	C872980	1968PIH/LUO2401-2414	
Benzene, cyclopropyl-	C9H10	150.7	1.0	C873494	1982FUC/HAL1832-1835	Ccb # Heat of combustion is not reported
2,4(1H,3H)-Pyrimidinedione, 1,3-dimethyl-	C6H8N2O2	-313.6	1.5	C874146	1989IMA/TAK237-246	Ccr
Benzoyl chloride, 4-methyl-	C8H7ClO	-139.7456	7.5312	C874602	1992GUT/PIK1671-1683	Cm # Hydrolysis
